Sku,Qty,Description,Pack,Manual Price,System Price,System Cost,Type,Qty UOM,Price UOM,EXT Price,Manual Cost,Margin (Avg %),Last Edited By,Day/Time,Price Source,Price Territory,Begin/End Date,Category,Target Margin,Minimum Margin,Price Last Update,Vendor Reprice Date,Notes,Tally Measurements,Extended Description,Estimator Notes
HZU54412RT,0,TRM 5/4 PR RG HZ 3.5X12',|62ABCD 3RD CAR GARAGE SIDING AND TRIM,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,10/27/2025,3904,,,11/18/2025,,,,,
HZU54412RT,7,TRM 5/4 PR RG HZ 3.5X12',|62ABCD 3RD CAR GARAGE SIDING AND TRIM-A-3CAR,5130.59000,6608.00000,,ST,MSF,MSF,125.6994550000000,,15.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,10/27/2025,3904,,,11/18/2025,,,,,
EM390073,0,4X1-1/8X3/8 WHT HIGH BACK FLSH,|62ABCD 3RD CAR GARAGE SIDING AND TRIM,9.23000,13.99000,,ST,EA,EA,0.0000000000000,,22.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,07/19/2024,4206,,,11/18/2025,,,,,
EM390073,1,4X1-1/8X3/8 WHT HIGH BACK FLSH,|62ABCD 3RD CAR GARAGE SIDING AND TRIM-A-3CAR,9.23000,13.99000,,ST,EA,EA,9.2300000000000,,22.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,07/19/2024,4206,,,11/18/2025,,,,,
4128JNTFLSHEA,0,4-1/2"X8" POLY JNT FLASH EA PC,|62ABCD 3RD CAR GARAGE SIDING AND TRIM,0.37000,0.35290,,ST,EA,EA,0.0000000000000,,35.1,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,11/17/2025,4107,,,11/18/2025,,,,,
4128JNTFLSHEA,20,4-1/2"X8" POLY JNT FLASH EA PC,|62ABCD 3RD CAR GARAGE SIDING AND TRIM-A-3CAR,0.37000,0.35290,,ST,EA,EA,7.4000000000000,,35.1,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,11/17/2025,4107,,,11/18/2025,,,,,
TX1WHT10,0,TX1 TEXT POLY SEALANT WHT 10OZ,|62ABCD 3RD CAR GARAGE SIDING AND TRIM,5.66000,6.79000,,ST,EA,EA,0.0000000000000,,17.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,,,4203,,,11/18/2025,,,,,
TX1WHT10,6,TX1 TEXT POLY SEALANT WHT 10OZ,|62ABCD 3RD CAR GARAGE SIDING AND TRIM-A-3CAR,5.66000,6.79000,,ST,EA,EA,33.9600000000000,,17.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,,,4203,,,11/18/2025,,,,,
2220WWP,0,2"X2"-20' WW PRIMED,|62ABD 3RD CAR GARAGE SIDING AND TRIM,1683.72000,2263.00000,,ST,MBF,MBF,0.0000000000000,,14.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,10/27/2025,2510,,,11/18/2025,,,,,
2220WWP,3,2"X2"-20' WW PRIMED,|62ABD 3RD CAR GARAGE SIDING AND TRIM-A-3CAR,1683.72000,2263.00000,,ST,MBF,MBF,33.6760837200000,,14.0,Corey Boser,"11/18/2025; 11:15 PM",Manual,zone,10/27/2025,2510,,,11/18/2025,,,,,
5121178DF18GL,20,5-1/2X11-7/8 GLAM LF,|22ABCD 3RD CAR GARAGE WALLS,,25.59000,,ST,LF,LF,511.8000000000000,,31.0,Corey Boser,"11/18/2025; 11:21 PM",online,zone,10/27/2025,2006,28.0000,18.0000,,,,1/12;1/8;,,
5121178DF18GL,20,5-1/2X11-7/8 GLAM LF,|22ABCD 3RD CAR GARAGE WALLS-*-3CAR,,25.59000,,ST,LF,LF,511.8000000000000,,31.0,Corey Boser,"11/18/2025; 11:21 PM",online,,,2006,28.0000,18.0000,,,,,,
