Sku,Qty,Description,Pack,Manual Price,System Price,System Cost,Type,Qty UOM,Price UOM,EXT Price,Manual Cost,Margin (Avg %),Last Edited By,Day/Time,Price Source,Price Territory,Begin/End Date,Category,Target Margin,Minimum Margin,Price Last Update,Vendor Reprice Date,Notes,Tally Measurements,Extended Description,Estimator Notes
4612GDF2,1,4X6-12' #2&BTR DF GRN,|60 EXTERIOR TRIM AND SIDING-A,630.95000,846.00000,,ST,MBF,MBF,15.1428000000000,,10.8,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,2201,,,11/19/2025,,,,,gable detail
HZ1049SMP,0,PAN PR SMOOTH 4X9,|60 EXTERIOR TRIM AND SIDING,1471.76000,1896.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ1049SMP,6,PAN PR SMOOTH 4X9,|60 EXTERIOR TRIM AND SIDING-A,1471.76000,1896.00000,,ST,MSF,MSF,317.9001600000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,panel siding
HZ10814CMSP,0,PLK PR CM SEL HZ10 8.25X12,|60 EXTERIOR TRIM AND SIDING,1349.41000,1738.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ10814CMSP,390,PLK PR CM SEL HZ10 8.25X12,|60 EXTERIOR TRIM AND SIDING-A,1349.41000,1738.00000,,ST,MSF,MSF,4341.7266750000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,lap siding
HZU1312RB,0,TRM 4/4 BATT PR RG HZ 2.5X12',|60 EXTERIOR TRIM AND SIDING,4714.12000,6072.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU1312RB,14,TRM 4/4 BATT PR RG HZ 2.5X12',|60 EXTERIOR TRIM AND SIDING-A,4714.12000,6072.00000,,ST,MSF,MSF,164.9942000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,batts
HZU1412RT,0,TRM 4/4 PR RG HZ 3.5X12'AIN,|60 EXTERIOR TRIM AND SIDING,4714.12000,6072.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU1412RT,2,TRM 4/4 PR RG HZ 3.5X12'AIN,|60 EXTERIOR TRIM AND SIDING-A,4714.12000,6072.00000,,ST,MSF,MSF,32.9988400000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,shutter detail
HZU54412RT,0,TRM 5/4 PR RG HZ 3.5X12',|60 EXTERIOR TRIM AND SIDING,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU54412RT,26,TRM 5/4 PR RG HZ 3.5X12',|60 EXTERIOR TRIM AND SIDING-A,5130.59000,6608.00000,,ST,MSF,MSF,466.8836900000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,window trim
HZU54612RT,0,TRM 5/4 PR RG HZ 5.5X12',|60 EXTERIOR TRIM AND SIDING,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU54612RT,6,TRM 5/4 PR RG HZ 5.5X12',|60 EXTERIOR TRIM AND SIDING-A,5130.59000,6608.00000,,ST,MSF,MSF,169.3094700000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,shutter detail
HZU541012RT,0,TRM 5/4 PR RG HZ 9.25X12',|60 EXTERIOR TRIM AND SIDING,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU541012RT,4,TRM 5/4 PR RG HZ 9.25X12',|60 EXTERIOR TRIM AND SIDING-A,5130.59000,6608.00000,,ST,MSF,MSF,189.8318300000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,siding trim
EM390074,0,4X1-3/8X3/8 WHT HIGH BACK FLSH,|60 EXTERIOR TRIM AND SIDING,8.65000,14.49000,,ST,EA,EA,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,07/19/2024,4206,,,11/19/2025,,,,,
EM390074,4,4X1-3/8X3/8 WHT HIGH BACK FLSH,|60 EXTERIOR TRIM AND SIDING-A,8.65000,14.49000,,ST,EA,EA,34.6000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,07/19/2024,4206,,,11/19/2025,,,,,siding flashing
4238HMDB,0,120DEG DRIP 3/8 HEM BROWN 26GA,|60 EXTERIOR TRIM AND SIDING,20.09000,22.79000,,ST,EA,EA,0.0000000000000,,21.7,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,4201,,,11/19/2025,,,,,
4238HMDB,1,120DEG DRIP 3/8 HEM BROWN 26GA,|60 EXTERIOR TRIM AND SIDING-A,20.09000,22.79000,,ST,EA,EA,20.0900000000000,,21.7,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,4201,,,11/19/2025,,,,,stone flashing
4128JNTFLSHEA,0,4-1/2"X8" POLY JNT FLASH EA PC,|60 EXTERIOR TRIM AND SIDING,0.37000,0.35290,,ST,EA,EA,0.0000000000000,,35.1,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,4107,,,11/19/2025,,,,,
4128JNTFLSHEA,281,4-1/2"X8" POLY JNT FLASH EA PC,|60 EXTERIOR TRIM AND SIDING-A,0.37000,0.35290,,ST,EA,EA,103.9700000000000,,35.1,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,4107,,,11/19/2025,,,,,shingle flashing
TX1WHT10,0,TX1 TEXT POLY SEALANT WHT 10OZ,|60 EXTERIOR TRIM AND SIDING,5.66000,6.79000,,ST,EA,EA,0.0000000000000,,17.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4203,,,11/19/2025,,,,,
TX1WHT10,78,TX1 TEXT POLY SEALANT WHT 10OZ,|60 EXTERIOR TRIM AND SIDING-A,5.66000,6.79000,,ST,EA,EA,441.4800000000000,,17.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4203,,,11/19/2025,,,,,siding sealant
2820WWP,0,2"X8"-20' WW PRIMED,|60 EXTERIOR TRIM AND SIDING,1487.21000,1999.00000,,ST,MBF,MBF,0.0000000000000,,14.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,
2820WWP,2,2"X8"-20' WW PRIMED,|60 EXTERIOR TRIM AND SIDING-A,1487.21000,1999.00000,,ST,MBF,MBF,79.3188581400000,,14.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,garage wrap
HZ1048CMP,0,PAN PR CEDRML 4X8,|60 EXTERIOR TRIM AND SIDING,1362.35000,1755.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ1048CMP,5,PAN PR CEDRML 4X8,|60 EXTERIOR TRIM AND SIDING-A,1362.35000,1755.00000,,ST,MSF,MSF,217.9760000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,soffit
HZ1012CMSP,0,PLK PR CM SEL HZ10 12X12',|60 EXTERIOR TRIM AND SIDING,1349.41000,1738.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZ1012CMSP,4,PLK PR CM SEL HZ10 12X12',|60 EXTERIOR TRIM AND SIDING-A,1349.41000,1738.00000,,ST,MSF,MSF,64.7716800000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,beam wrap
EM390075,0,4X1-5/8X3/8 WHT HIGH BACK FLSH,|60 EXTERIOR TRIM AND SIDING,8.94000,15.09000,,ST,EA,EA,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,07/19/2024,4206,,,11/19/2025,,,,,
EM390075,1,4X1-5/8X3/8 WHT HIGH BACK FLSH,|60 EXTERIOR TRIM AND SIDING-A,8.94000,15.09000,,ST,EA,EA,8.9400000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,07/19/2024,4206,,,11/19/2025,,,,,siding flashing
PPG725MLBR,0,7.25"X9.5" LIGHT BLOCK RUSTIC,|60 EXTERIOR TRIM AND SIDING,11.76000,20.89000,,ST,EA,EA,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,3903,,,11/19/2025,,,,,
PPG725MLBR,3,7.25"X9.5" LIGHT BLOCK RUSTIC,|60 EXTERIOR TRIM AND SIDING-A,11.76000,20.89000,,ST,EA,EA,35.2800000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,3903,,,11/19/2025,,,,,light block
PPGPR100BB,0,5.5"X7.5"R&R SPLT MOUNT BIB RS,|60 EXTERIOR TRIM AND SIDING,11.76000,16.59000,,ST,EA,EA,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/03/2025,3903,,,11/19/2025,,,,,
PPGPR100BB,2,5.5"X7.5"R&R SPLT MOUNT BIB RS,|60 EXTERIOR TRIM AND SIDING-A,11.76000,16.59000,,ST,EA,EA,23.5200000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/03/2025,3903,,,11/19/2025,,,,,hose bib block
PPGPR103VB,0,7.25"X9.25" R&R VENT BLOCK RUS,|60 EXTERIOR TRIM AND SIDING,11.61000,15.59000,,ST,EA,EA,0.0000000000000,,13.9,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,3903,,,11/19/2025,,,,,
PPGPR103VB,1,7.25"X9.25" R&R VENT BLOCK RUS,|60 EXTERIOR TRIM AND SIDING-A,11.61000,15.59000,,ST,EA,EA,11.6100000000000,,13.9,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,11/17/2025,3903,,,11/19/2025,,,,,vent block
QFP50,0,P-50 QUICKFLASH PANEL,|60 EXTERIOR TRIM AND SIDING,6.40000,,,N,EA,EA,0.00000,,,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,,,,,,,,,
QFP50,2,P-50 QUICKFLASH PANEL,|60 EXTERIOR TRIM AND SIDING-A,6.40000,,,N,EA,EA,12.80000,,,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,,,,11/19/2025,,,,,flashing
QFPE30BA,0,E-3/0B-A 1-3/8 FLASHING PANEL,|60 EXTERIOR TRIM AND SIDING,6.14000,7.89000,,ST,EA,EA,0.0000000000000,,4.6,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/06/2025,4206,,,11/19/2025,,,,,
QFPE30BA,3,E-3/0B-A 1-3/8 FLASHING PANEL,|60 EXTERIOR TRIM AND SIDING-A,6.14000,7.89000,,ST,EA,EA,18.4200000000000,,4.6,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/06/2025,4206,,,11/19/2025,,,,,flashing
RUS334017,0,PAINTERS TOUCH PRIMER 2X GRAY,|60 EXTERIOR TRIM AND SIDING,6.99000,6.99000,,ST,EA,EA,0.0000000000000,,33.3,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4516,,,11/19/2025,,,,,
RUS334017,2,PAINTERS TOUCH PRIMER 2X GRAY,|60 EXTERIOR TRIM AND SIDING-A,6.99000,6.99000,,ST,EA,EA,13.9800000000000,,33.3,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4516,,,11/19/2025,,,,,spray primer
GRC7R92HG1,0,2-3/16"X.092 WIRE HDG RNG 1.2M,|60 EXTERIOR TRIM AND SIDING,32.62000,46.93440,,ST,BOX,BOX,0.0000000000000,,22.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4504,,,11/19/2025,,,,,
GRC7R92HG1,4,2-3/16"X.092 WIRE HDG RNG 1.2M,|60 EXTERIOR TRIM AND SIDING-A,32.62000,46.93440,,ST,BOX,BOX,130.4800000000000,,22.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,4504,,,11/19/2025,,,,,siding nails
GRF162M,0,2" 16GA FINISH NAIL GALV 1M,|60 EXTERIOR TRIM AND SIDING,8.77000,,,N,BOX,BOX,0.00000,,,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,,,,,,,,,
GRF162M,2,2" 16GA FINISH NAIL GALV 1M,|60 EXTERIOR TRIM AND SIDING-A,8.77000,,,N,BOX,BOX,17.54000,,,Corey Boser,"11/19/2025; 12:18 AM",Manual,,,,,,11/19/2025,,,,,finish nails
HZU54612RT,0,TRM 5/4 PR RG HZ 5.5X12',|60pw1 EXTERIOR POST WRAP,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU54612RT,2,TRM 5/4 PR RG HZ 5.5X12',|60pw1 EXTERIOR POST WRAP-A,5130.59000,6608.00000,,ST,MSF,MSF,56.4364900000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,post sides
HZU54812RT,0,TRM 5/4 PR RG HZ 7.25X12',|60pw1 EXTERIOR POST WRAP,5130.59000,6608.00000,,ST,MSF,MSF,0.0000000000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,
HZU54812RT,2,TRM 5/4 PR RG HZ 7.25X12',|60pw1 EXTERIOR POST WRAP-A,5130.59000,6608.00000,,ST,MSF,MSF,74.3935550000000,,15.0,Corey Boser,"11/19/2025; 12:18 AM",Manual,zone,10/27/2025,3904,,,11/19/2025,,,,,post front and rear
24DF,0,2X4-RL STD&BTR DF,|10 FOUNDATION,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,60,2X4-RL STD&BTR DF,|10 FOUNDATION-D,634.83000,744.00000,,ST,MBF,MBF,25.4058966000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,bracing
2616HF3TICAG,12,2X6-16' #3 HF TRTD AG ICT,|10 FOUNDATION-D,872.94000,829.00000,,ST,MBF,MBF,167.6044800000000,,35.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3002,,,11/19/2025,,,,,sill plate
4410GDF,6,4X4-10' STD&BTR DF GRN,|10 FOUNDATION-D,714.29000,811.00000,,ST,MBF,MBF,57.1417714200000,,23.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2201,,,11/19/2025,,,,,crawl post
4610GDF2,0,4X6-10' #2&BTR DF GRN,|10 FOUNDATION,630.95000,817.00000,,ST,MBF,MBF,0.0000000000000,,10.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2201,,,11/19/2025,,,,,
4610GDF2,2,4X6-10' #2&BTR DF GRN,|10 FOUNDATION-D,630.95000,817.00000,,ST,MBF,MBF,25.2380000000000,,10.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2201,,,11/19/2025,,,,,crawl post
488GDF2,2,4X8-8' #2 DF GRN,|10 FOUNDATION-D,815.48000,939.00000,,ST,MBF,MBF,34.7932696800000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,crawl post
4810GDF2,5,4X8-10' #2 DF GRN,|10 FOUNDATION-D,815.48000,939.00000,,ST,MBF,MBF,108.7320258000000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,floor beam
4816GDF2,15,4X8-16' #2 DF GRN,|10 FOUNDATION-D,815.48000,939.00000,,ST,MBF,MBF,521.9112774000000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,crawl post
612100B,1,12'X100' 6 MIL BLACK POLY,|10 FOUNDATION-D,52.49000,60.99000,,ST,EA,EA,52.4900000000000,,25.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,02/19/2024,4201,,,11/19/2025,,,,,poly
716OSB,4,7/16"4X8 OSB RTD,|10 FOUNDATION-D,307.95000,382.00000,,ST,MSF,MSF,39.4176000000000,,18.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,gusset
A34,35,SIMPSON A34 FRAMNG ANCHOR,|10 FOUNDATION-D,0.49000,0.70370,,ST,EA,EA,17.1500000000000,,22.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,4502,,,11/19/2025,,,,,crawl post
BP5/8-3HDG,68,5/8" 3X3 BEARING PLATE HDG,|10 FOUNDATION-D,0.67000,0.95040,,ST,EA,EA,45.5600000000000,,40.3,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4502,,,11/19/2025,,,,,bearing  plate
HU48,4,FACE MOUNT HANGER,|10 FOUNDATION-D,11.36000,14.79000,,ST,EA,EA,45.4400000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,beam hanger
DUNSHINGLE,2,DUNNAGE SHINGLES,|10 FOUNDATION-D,26.99000,26.49000,,ST,BDL,BDL,53.9800000000000,,30.3,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/03/2025,4107,,,11/19/2025,,,,,barrier
SS550,4,SILL SEALER 5.5" X 50',|10 FOUNDATION-D,7.99000,8.19000,,ST,EA,EA,31.9600000000000,,38.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,3704,,,11/19/2025,,,,,sill sealer
248DF,0,2X4-8' STD&BTR DF,|10 FOUNDATION,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
248DF,8,2X4-8' STD&BTR DF,|10 FOUNDATION-D,634.83000,744.00000,,ST,MBF,MBF,27.0691512000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,trash bin
118TGOSBWGOFF,24,1-1/8"4X8 T&G OSB EDGGLD SIF,|18 MAIN DECKING-D,1017.44000,1248.00000,,ST,MSF,MSF,781.3939200000000,,10.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3507,,,11/19/2025,,,,,floor sheathing
SFG,6,BFS SUB FLR GLUE 28OZ,|18 MAIN DECKING-D,4.08000,4.58100,,ST,EA,EA,24.4800000000000,,17.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,,,4203,,,11/19/2025,,,,,floor glue
2410458DF,52,2X4-104-5/8" STUD DF PET,|20 MAIN WALLS-D,511.36000,653.00000,,ST,MBF,MBF,159.5443200000000,,8.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2505,,,11/19/2025,,,,,studs
2610458DF,148,2X6-104-5/8" STUD DF PET,|20 MAIN WALLS-D,517.24000,653.00000,,ST,MBF,MBF,688.9636800000000,,9.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2505,,,11/19/2025,,,,,studs
24DF,0,2X4-RL STD&BTR DF,|20 MAIN WALLS,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,82,2X4-RL STD&BTR DF,|20 MAIN WALLS-D,634.83000,744.00000,,ST,MBF,MBF,34.7213920200000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,plate
2414DF,0,2X4-14' STD&BTR DF,|20 MAIN WALLS,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2414DF,26,2X4-14' STD&BTR DF,|20 MAIN WALLS-D,634.83000,744.00000,,ST,MBF,MBF,154.0465781400000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,bracing
2420DF,0,2X4-20' STD&BTR DF,|20 MAIN WALLS,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
2420DF,6,2X4-20' STD&BTR DF,|20 MAIN WALLS-D,634.83000,744.00000,,ST,MBF,MBF,50.7737034000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,bracing
26DF2,0,2X6-RL #2&BTR DF,|20 MAIN WALLS,556.18000,677.00000,,ST,MBF,MBF,0.0000000000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,
26DF2,424,2X6-RL #2&BTR DF,|20 MAIN WALLS-D,556.18000,677.00000,,ST,MBF,MBF,235.8203200000000,,12.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/10/2025,2503,,,11/19/2025,,,,,plate
41212GDF2,1,4X12-12' #2&BTR DF GRN,|20 MAIN WALLS-D,815.48000,939.00000,,ST,MBF,MBF,39.1430400000000,,21.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2201,,,11/19/2025,,,,,porch beam
51215DF18GL,21,5-1/2X15 GLAM LF,|20 MAIN WALLS-D,26.09000,32.19000,,ST,LF,LF,547.8900000000000,,15.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2006,,,11/19/2025,,,,,garage header
716OSB,4,7/16"4X8 OSB RTD,|20 MAIN WALLS-D,307.95000,382.00000,,ST,MSF,MSF,39.4176000000000,,18.5,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,wall sheathing
716OSB10,40,7/16"4X10 OSB RTD,|20 MAIN WALLS-D,330.68000,402.00000,,ST,MSF,MSF,529.0880000000000,,21.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,wall sheathing
6612HF2TICGC,1,6X6-12' #2 HF TRTD GC ICT,|20 MAIN WALLS-D,1681.00000,1982.00000,,ST,MBF,MBF,60.5160000000000,,19.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3004,,,11/19/2025,,,,,exterior post
A35,4,1-7/16X4-1/2" FRAMING ANCHOR,|20 MAIN WALLS-D,0.53000,0.79000,,ST,EA,EA,2.1200000000000,,22.6,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/21/2025,4502,,,11/19/2025,,,,,post connection
ABU66Z,1,ABU66 6X6 ADJ. POST Z-MAX,|20 MAIN WALLS-D,41.35000,48.89000,,ST,EA,EA,41.3500000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,post base
CS22-R,1,COILED STRAP 22GA 25',|20 MAIN WALLS-D,32.42000,40.19000,,ST,EA,EA,32.4200000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,strap tie
HDU5-SDS2.5,0,13-3/16" PREDEFLECTED HOLDOWN,|20 MAIN WALLS,35.12000,43.49000,,ST,EA,EA,0.0000000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,
HDU5-SDS2.5,2,13-3/16" PREDEFLECTED HOLDOWN,|20 MAIN WALLS-D,35.12000,43.49000,,ST,EA,EA,70.2400000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,holddown
LCE4Z,2,SIMPSON LCE4 POST CAP Z-MAX,|20 MAIN WALLS-D,6.64000,9.09000,,ST,EA,EA,13.2800000000000,,22.0,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,post cap
MF04685EA,2,5/8-11 FIN HEX NUT 25#,|20 MAIN WALLS-D,0.69000,0.69000,,ST,EA,EA,1.3800000000000,,89.9,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,07/21/2025,4503,,,11/19/2025,,,,,holddown nut
MSTA24,8,24" MEDIUM STRAP TIE SIMPSON,|20 MAIN WALLS-D,1.63000,2.29000,,ST,EA,EA,13.0400000000000,,22.1,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,06/02/2025,4502,,,11/19/2025,,,,,portal frame strap
STB2-62500,1,5/8 X 5" STRONG-BOLT 2 ANCHOR,|20 MAIN WALLS-D,2.59000,2.59000,,ST,EA,EA,2.5900000000000,,44.8,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/13/2025,4520,,,11/19/2025,,,,,post base anchor
24SBB,8,2X4 22-7/16 SOLID BIRD BLOCK,|20rf MAIN WALLS READYFRAME-D,0.72000,0.99000,,ST,BOM,BOM,5.7600000000000,,69.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,blocking
26SBB,31,2X6 22-7/16 SOLID BIRD BLOCK,|20rf MAIN WALLS READYFRAME-D,0.72000,0.99000,,ST,BOM,BOM,22.3200000000000,,69.4,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,2510,,,11/19/2025,,,,,blocking
OSBSTRIPS,4,7/16" X 3 1/2" X 8' OSB STRIPS,|20rf MAIN WALLS READYFRAME-D,1.39000,1.69000,,ST,EA,EA,5.5600000000000,,23.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,10/27/2025,3511,,,11/19/2025,,,,,filler
7165128OSB,10,7/16"5-1/2"X8 OSB NON-RTD,|20rf MAIN WALLS READYFRAME-D,411.00000,460.00000,,ST,MSF,MSF,15.0713700000000,,20.2,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,3506,,,11/19/2025,,,,,filler
24DF,0,2X4-RL STD&BTR DF,|20rf MAIN WALLS READYFRAME,634.83000,744.00000,,ST,MBF,MBF,0.0000000000000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,
24DF,236,2X4-RL STD&BTR DF,|20rf MAIN WALLS READYFRAME-D,634.83000,744.00000,,ST,MBF,MBF,99.9298599600000,,15.7,Corey Boser,"11/19/2025; 12:19 AM",Manual,zone,11/17/2025,2503,,,11/19/2025,,,,,plate
